,category_0,category_1,filename,entity,label,split
16216,single parents and kids2,social networking for mental health professionals6,topic_key,-1,0,train
16217,les new york,chicago 60623,city,-1,0,train
16218,s san francisco palo alto sa,new york ny 10025,city,-1,0,train
16219,social equality4,dance class lets dance3,topic_key,-1,0,train
16220,attornay at law,vp of operations,preparer_info_title,-1,0,test
16221,art and art marketing4,professional networking1582,topic_key,-1,0,train
16222,music business strategies2,social welfare2,topic_key,-1,0,train
16223,movie production6,social justice101,topic_key,-1,0,train
16224,lgbt church1,dance music5,topic_key,-1,0,train
16225,chicago,soho manhattan new york,city,-1,0,train
16226,manhattan new york,chicago il 60654,city,-1,0,train
16227,spiritual evolution4,social get togethers for italian greyhound owners1,topic_key,-1,0,train
16228,spiritual awareness and spiritual awareness events1,movie making2,topic_key,-1,0,train
16229,lower east side new york,chicago il 60654,city,-1,0,train
16230,new york 10036,east chicago,city,-1,0,train
16231,new york 10038,san francisco ca 94115,city,-1,0,train
16232,parents helping parents4,art journaling3,topic_key,-1,0,train
16233,round rock tx,milwaukee wi,organization,-1,0,train
16234,new york 11693,chicago il 60613,city,-1,0,train
16235,lgbt families san francisco1,single professionals who love the creative arts1,topic_key,-1,0,train
16236,outdoor adventures220,social innovation53,topic_key,-1,0,train
16237,san francisco 94111,manhattan new york,city,-1,0,train
16238,single parents divorced parents widowed parents5,networking for marketing professionals4,topic_key,-1,0,train
16239,spiritual awareness and spiritual awareness events1,outdoor recreation outdoor adventures11,topic_key,-1,0,train
16240,new york ny 10012,chicago il 60613,city,-1,0,train
16241,san francisco 94127,brooklyn new york 11231,city,-1,0,train
16242,social networking business networking jobs10,fashion retailer27,topic_key,-1,0,train
16243,chicago 60659,san francisco,city,-1,0,train
16244,single parents of toddlers1,social networking for widows widowers5,topic_key,-1,0,train
16245,chicago ridge,10018 new york,city,-1,0,train
16246,outdoor sketching1,social marketing4,topic_key,-1,0,train
16247,new york ctiy,s san francisco palo alto sa,city,-1,0,train
16248,chicago 60654,new york 10986,city,-1,0,train
16249,lgbt professionals1,dance fitness35,topic_key,-1,0,train
16250,san francisco bay area,chicago 60614,city,-1,0,train
16251,chicago 60623,new york flushing,city,-1,0,train
16252,attorneny,senior supervising attorney,preparer_info_title,-1,0,test
16253,music lovers4,singles dancing parties2,topic_key,-1,0,train
16254,professional networking for actors5,spiritual exploration1,topic_key,-1,0,train
16255,san francisco 94105,downtown chicago,city,-1,0,train
16256,san francisco bay area,new york city new york,city,-1,0,train
16257,mp,sd,foreign_worker_info_state,-1,0,test
16258,lgbt social activism3,networking for marketing professionals4,topic_key,-1,0,train
16259,art walks and tours22,parents of school aged children2,topic_key,-1,0,train
16260,attonrey at law,senior gibney anthony flaherty llp,preparer_info_title,-1,0,test
16261,new york 10986,downtown san francisco,city,-1,0,train
16262,lgbt parents9,socialization for dogs7,topic_key,-1,0,train
16263,social networking for mental health professionals6,electronic dance music27,topic_key,-1,0,train
16264,san francisco 94921,chicago 60623,city,-1,0,train
16265,lgbt parenting1,single parents and kids2,topic_key,-1,0,train
16266,attonrey at law,senior partner,preparer_info_title,-1,0,test
16267,amityville new york,chicago il 60607,city,-1,0,train
16268,new york ny 10018,so san francisco,city,-1,0,train
16269,fashion retailer27,dance dance dance4,topic_key,-1,0,train
16270,downtown san francisco,new york ny 10019,city,-1,0,train
16271,atorney at law,law clerk,preparer_info_title,-1,0,test
16272,chicago 60602,new yorksaratoga springs,city,-1,0,train
16273,corp secretary,sr associate attorney attorney at law,preparer_info_title,-1,0,test
16274,outdoor games1,singles dancing parties2,topic_key,-1,0,train
16275,new yorkny 10001,san francisco 94107,city,-1,0,train
16276,movie production6,fashion 2 09,topic_key,-1,0,train
16277,fashion education2,professional network marketers group1,topic_key,-1,0,train
16278,outdoor fitness boot camp20,fashion 2 09,topic_key,-1,0,train
16279,spiritual psychology13,writing workshops81,topic_key,-1,0,train
16280,new york 11754,rolling meadowschicago,city,-1,0,train
16281,technology computer forensics data recovery3,social connection mentorship1,topic_key,-1,0,train
16282,new yorknew yorknew york,san francisco 94111,city,-1,0,train
16283,fashion clothing and manufacture for profit26,technology professionals134,topic_key,-1,0,train
16284,social entrepreneurship128,lgbt mothers and fathers1,topic_key,-1,0,train
16285,attonrey at law,attrney,preparer_info_title,-1,0,test
16286,amityville new york,palo alto san francisco,city,-1,0,train
16287,los san francisco,new york 10036,city,-1,0,train
16288,socializing for 4032,arts and craft3,topic_key,-1,0,train
16289,lgbt camera club1,music for every age and experience1,topic_key,-1,0,train
16290,manhattan new york,chicago 60618,city,-1,0,train
16291,director human resources,assocaite attorney,preparer_info_title,-1,0,test
16292,san francisco ca 94105,new york10001,city,-1,0,train
16293,spiritual alchemy4,parents of aspergers kids6,topic_key,-1,0,train
16294,new yorksouthold,chicago 60661,city,-1,0,train
16295,chicago 60602,not necessarily san francisco,city,-1,0,train
16296,new york 10039,chicago il 60654,city,-1,0,train
16297,new york 10001,chicago 60640,city,-1,0,train
16298,chicago il 60605,new yorklong islang city,city,-1,0,train
16299,los san francisco,new york ny 10003,city,-1,0,train
16300,chicago,new york 10128,city,-1,0,train
16301,spiritual awareness1,outdoor basketball8,topic_key,-1,0,train
16302,new york manhattan,chicago 60608,city,-1,0,train
16303,spiritual development18,social anxiety43,topic_key,-1,0,train
16304,210 10th ave new york ny 10011,s san francisco palo alto sa,city,-1,0,train
16305,social crafting1,writing for self discovery6,topic_key,-1,0,train
16306,san francisco ca 94108,chicago 60607,city,-1,0,train
16307,lgbt singles2,writing for pleasure1,topic_key,-1,0,train
16308,new york ny 10011,chicago il 60605,city,-1,0,train
16309,new york ny 10009,greater chicago area and elsewhe,city,-1,0,train
16310,attorney at alw,legal asistant,preparer_info_title,-1,0,test
16311,new york 10002,san francisco ca 94158,city,-1,0,train
16312,fashion 2 09,trading card games3,topic_key,-1,0,train
16313,social get togethers for italian greyhound owners1,outdoor volleyball19,topic_key,-1,0,train
16314,chicago 60605,new york 10016,city,-1,0,train
16315,new york ny 10009,san francisco 94110,city,-1,0,train
16316,business networking for women7,networking for marketing professionals4,topic_key,-1,0,train
16317,attorney law,associate fragomen del rey bersen loewy llp,preparer_info_title,-1,0,test
16318,san francisco 94127,chicago 60602,city,-1,0,train
16319,new york 10029,chicago 60610,city,-1,0,train
16320,spiritual awareness and spiritual awareness events1,social sporting and cultural activities1,topic_key,-1,0,train
16321,new york 10005,chicago il 60637,city,-1,0,train
16322,agent,associate attorney kuzmin associates p c,preparer_info_title,-1,0,test
16323,new york 10014,san francisco ca 94102,city,-1,0,train
16324,outdoor adventures for infants and toddlers1,networking for christian professionals in business2,topic_key,-1,0,train
16325,new york 12498,s san francisco,city,-1,0,train
16326,movie watchers1,art journaling3,topic_key,-1,0,train
16327,new yorkphoenicia,s san francisco palo alto sa,city,-1,0,train
16328,art deco art noveau1,writing for self discovery6,topic_key,-1,0,train
16329,fashion illustration3,social moms1,topic_key,-1,0,train
16330,san francisco 94108,chicago il 60606,city,-1,0,train
16331,columbus oh,richardson tx,organization,-1,0,train
16332,new york 10036,san francisco ca 94114,city,-1,0,train
16333,outdoor recreation outdoor adventures11,social media for social change7,topic_key,-1,0,train
16334,san francisco ca 94102,new york 12498,city,-1,0,train
16335,san francisco 94108,queensnew york,city,-1,0,train
16336,social networking for widows widowers5,art museums53,topic_key,-1,0,train
16337,new york 10024,chicago illinois united states,city,-1,0,train
16338,social social social17,creative spiritual practice1,topic_key,-1,0,train
16339,art creating art and perfecting our art6,creativity art2,topic_key,-1,0,train
16340,attonerny,attorney for petitioner,preparer_info_title,-1,0,test
16341,new york lexington,chicago 60611,city,-1,0,train
16342,parner,legal asistant,preparer_info_title,-1,0,test
16343,outdoor adventures for infants and toddlers1,dance music5,topic_key,-1,0,train
16344,new york ny 10017,san francisco 94107,city,-1,0,train
16345,lgbt book club5,fashion stylists7,topic_key,-1,0,train
16346,attornery,senior associate attoney at law,preparer_info_title,-1,0,test
16347,new york 10018,san francisco ca 94115,city,-1,0,train
16348,new york 11693,not necessarily san francisco,city,-1,0,train
16349,lgbt health wellness2,music appreciation11,topic_key,-1,0,train
16350,computer software computer it services,accounting and auditing services nonprofit charitable organizations,organization,-1,0,train
16351,lgbt mothers and fathers1,science technology engineering math6,topic_key,-1,0,train
16352,fashion clothing and manufacture for profit26,socializing among desis2,topic_key,-1,0,train
16353,chicago 60618,new york 10003,city,-1,0,train
16354,new york 11205,live from san francisco,city,-1,0,train
16355,senior associate,attonerny,preparer_info_title,-1,0,test
16356,asscociate attorney,attirney,preparer_info_title,-1,0,test
16357,san francisco bay area,new york ny 10012,city,-1,0,train
16358,parents meeting parents3,business and spirituality2,topic_key,-1,0,train
16359,new york 10016,chicagoland area,city,-1,0,train
16360,attorney at lalw,law clerk,preparer_info_title,-1,0,test
16361,social justice101,networking in the fashion industry4,topic_key,-1,0,train
16362,social events for 50 singles12,business referral networking427,topic_key,-1,0,train
16363,chicago 60618,new york 10010,city,-1,0,train
16364,new york 10039,san francisco 94105,city,-1,0,train
16365,chicago 60606,new york 10011,city,-1,0,train
16366,retail advertising and pr services other not classified,manufacturing other food and beverage production,organization,-1,0,train
16367,chicago 60613,san francisco ca 94122,city,-1,0,train
16368,manhattan new york city,chicago il 60607,city,-1,0,train
16369,attoreny at law,esqiure,preparer_info_title,-1,0,test
16370,chicago 60622,10001 new york,city,-1,0,train
16371,attnorney,principal and managing attorney,preparer_info_title,-1,0,test
16372,outdoor soccer74,parents of aspergers kids6,topic_key,-1,0,train
16373,chicago and highland park,san franciscohayward,city,-1,0,train
16374,lgbt christians4,outdoor fitness boot camp20,topic_key,-1,0,train
16375,wine food events1,singles dancing parties2,topic_key,-1,0,train
16376,new york 10013,san franciscosan jose,city,-1,0,train
16377,chicago il 60607,new york ny 10001,city,-1,0,train
16378,technology networking3,social networking for media professionals1,topic_key,-1,0,train
16379,chicago 60613,new york city ny 10011 8500,city,-1,0,train
16380,new york10024,san francisco 94132,city,-1,0,train
16381,spiritual healing42,fashion glamour photography13,topic_key,-1,0,train
16382,arts entertainment day night group trips2,dance dance dance4,topic_key,-1,0,train
16383,chicago 60614,new york 10011,city,-1,0,train
16384,spiritual exercises3,outdoor fitness boot camp20,topic_key,-1,0,train
16385,dance dance dance and burn up the floor6,wine and food pairing94,topic_key,-1,0,train
16386,new york 10022,san francisco ca,city,-1,0,train
16387,new york ny 10004,chicago 60610,city,-1,0,train
16388,social marketing4,lgbt mothers and fathers1,topic_key,-1,0,train
16389,attoenry,attorney berry appleman and leiden llp,preparer_info_title,-1,0,test
16390,attirney,director intl student and scholar services,preparer_info_title,-1,0,test
16391,san francisco bay area,west new york,city,-1,0,train
16392,social dancing168,spiritual psychology13,topic_key,-1,0,train
16393,new york 10027,san franciscohayward,city,-1,0,train
16394,lower east side new york,chicago 60606,city,-1,0,train
16395,movie fanatics1,travel industry2,topic_key,-1,0,train
16396,chicago 60611,new yorksouthold,city,-1,0,train
16397,san francisco 94118,lower east side new york,city,-1,0,train
16398,attorney for msx americas,represenative,preparer_info_title,-1,0,test
16399,10001 new york,chicago 60659,city,-1,0,train
16400,san francisco 94921,new york ny 10018,city,-1,0,train
16401,social innovation53,parents of special needs children6,topic_key,-1,0,train
16402,movie screening2,dancing nightlife5,topic_key,-1,0,train
16403,manhattan new york,chicagoorland park il 60462,city,-1,0,train
16404,art walks and tours22,lgbt rights4,topic_key,-1,0,train
16405,attoroney,associate attoney,preparer_info_title,-1,0,test
16406,outdoor basketball8,social innovation53,topic_key,-1,0,train
16407,hr manager,coorporate attorney,preparer_info_title,-1,0,test
16408,attnorney,attorney at record,preparer_info_title,-1,0,test
16409,art and culture7,dance ballroom latin salsa3,topic_key,-1,0,train
16410,les new york,chicago river north,city,-1,0,train
16411,fashion 2 09,writing workshops81,topic_key,-1,0,train
16412,music for every age and experience1,social network for outdoor activities3,topic_key,-1,0,train
16413,music for every age and experience1,lgbt rights4,topic_key,-1,0,train
16414,new york 10004,chicago il 60649,city,-1,0,train
16415,music appreciation11,social crafting1,topic_key,-1,0,train
16416,social network for outdoor activities3,networking for christian professionals in business2,topic_key,-1,0,train
16417,art journaling3,social skills5,topic_key,-1,0,train
16418,new yorknew yorknew york,san francisco 94108,city,-1,0,train
16419,chicago 60616,san francisco 94107,city,-1,0,train
16420,new york 10038,san francisco oakland or your ho,city,-1,0,train
16421,chicago il 60619,san francisco ca 94133,city,-1,0,train
16422,10001 new york,chicago 60610,city,-1,0,train
16423,rolling meadowschicago,10018 new york,city,-1,0,test
16424,attroney at law,director intl student and scholar services,preparer_info_title,-1,0,test
16425,lgbt mothers and fathers1,music theory2,topic_key,-1,0,test
16426,senior partner,senior counsel gibney anthony glaherty llp,preparer_info_title,-1,0,test
16427,parents of preschoolers2,environment green kids parents moms dads1,topic_key,-1,0,test
16428,new york10000,san francisco ca 94109,city,-1,0,test
16429,san francisco 94105,new york10024,city,-1,0,test
16430,business education8,social entrepreneurship128,topic_key,-1,0,test
16431,social get togethers for italian greyhound owners1,music composition5,topic_key,-1,0,test
16432,social media169,travel industry2,topic_key,-1,0,test
16433,spiritual books and philosophy1,parents of school aged children2,topic_key,-1,0,test
16434,san francisco ca 94115,chicago il 60607,city,-1,0,test
16435,attorney a law,special counsel for ohio att y gen mike dewine,preparer_info_title,-1,0,test
16436,outdoor games1,networking for marketing professionals4,topic_key,-1,0,test
16437,social intelligence1,english language106,topic_key,-1,0,test
16438,attorney representatibe,attorneys at law,preparer_info_title,-1,0,test
16439,new york ny 10026,san francisco 94132,city,-1,0,test
16440,chicago 60602,new york ny 10001,city,-1,0,test
16441,new yorkny 10027,chicagowoodstock,city,-1,0,test
16442,new york 11693,chicagolake forest,city,-1,0,test
16443,music lovers4,cultural outings1,topic_key,-1,0,test
16444,chicago il 60649,san francisco ca 94102,city,-1,0,test
16445,outdoor adventures220,movie screening2,topic_key,-1,0,test
16446,social group for girls13,lgbt book club5,topic_key,-1,0,test
16447,chicago 60616,new york ny 10016,city,-1,0,test
16448,new york 10038,san francisco 94132,city,-1,0,test
16449,new yorklong islang city,san francisco 94105,city,-1,0,test
16450,chicago 60614,10018 new york,city,-1,0,test
16451,associate atorney,pres,preparer_info_title,-1,0,test
16452,professional and social networking6,dancing nightlife5,topic_key,-1,0,test
16453,lgbt health wellness2,technology entrepreneurs4,topic_key,-1,0,test
16454,movie makers1,emerging fashion1,topic_key,-1,0,test
16455,chicago il 60611,palo alto san francisco,city,-1,0,test
16456,attorny at law,immigratiion counsel,preparer_info_title,-1,0,test
16457,associate attonrey,attorney and counsellor at law,preparer_info_title,-1,0,test
16458,new yorknew yorknew york,greater chicago area and elsewhe,city,-1,0,test
16459,atrorney at law,director of immigration resources,preparer_info_title,-1,0,test
16460,san francisco 94111,new york ny 10016,city,-1,0,test
16461,attonrey at law,agentt,preparer_info_title,-1,0,test
16462,movie nights80,technology computer forensics data recovery3,topic_key,-1,0,test
16463,social group for girls13,movie classics1,topic_key,-1,0,test
16464,new york 10036,live from san francisco,city,-1,0,test
16465,music and parties1,environment green kids parents moms dads1,topic_key,-1,0,test
16466,lgbt parents9,outdoor soccer74,topic_key,-1,0,test
16467,san francisco 94118,new york city,city,-1,0,test
16468,director intl student scholar services,attorney and counsellor at law,preparer_info_title,-1,0,test
16469,chicago 60654,new york 10004,city,-1,0,test
16470,new york 10016,chicago il 60607,city,-1,0,test
16471,lgbt singles2,music dancing concerts live music parties3,topic_key,-1,0,test
16472,network for single professionals1,single parents and kids2,topic_key,-1,0,test
16473,network for single professionals1,social network for outdoor activities3,topic_key,-1,0,test
16474,new york 10024,chicagowoodstock,city,-1,0,test
16475,lgbt families bay area1,arts crafts for adults1,topic_key,-1,0,test
16476,chicago 60616,san franciscohayward,city,-1,0,test
16477,new york10024,san francisco ca 94116,city,-1,0,test
16478,social media marketing283,technology innovation14,topic_key,-1,0,test
16479,new york flushing,chicago il 60654,city,-1,0,test
16480,chicago il 60612,san francisco 94107,city,-1,0,test
16481,attorney 3i law,associate fragomen del rey bernsen loewy ll,preparer_info_title,-1,0,test
16482,palo alto san francisco,new york ny 10018,city,-1,0,test
16483,trading card games3,dance african dance and drumming3,topic_key,-1,0,test
16484,attorey at law,assiciate attorney,preparer_info_title,-1,0,test
16485,chicago,san francisco 94921,city,-1,0,test
16486,lgbt families bay area1,fashion entrepreneurs sharing successful secrets70,topic_key,-1,0,test
16487,fashion accessory design1,spiritual growth434,topic_key,-1,0,test
16488,movie makers1,lgbt singles2,topic_key,-1,0,test
16489,lgbt mothers and fathers1,social group for girls13,topic_key,-1,0,test
16490,lower east side new york,downtown san francisco,city,-1,0,test
16491,210 10th ave new york ny 10011,san francisco ca 94114,city,-1,0,test
16492,new york ny 10011,san francisco ca 94105,city,-1,0,test
16493,art classes5,music sound1,topic_key,-1,0,test
16494,chicago 60602,new york ny 10282,city,-1,0,test
16495,palo alto san francisco,new york 10011,city,-1,0,test
16496,spiritual exercises3,outdoor indoor pub crawls1,topic_key,-1,0,test
16497,music and parties1,technology security audits17,topic_key,-1,0,test
16498,attorney at lalw,corp secretary,preparer_info_title,-1,0,test
16499,new york 10024,chicago ridge,city,-1,0,test
16500,new york 10029,san francisco 94121,city,-1,0,test
16501,attorney at law,attorney of records,preparer_info_title,-1,0,test
16502,senior counsel gibney anthony flaherty llp,attorney of record,preparer_info_title,-1,0,test
16503,flat coated retriever,shetland sheep dog x,Breed_Description,-1,0,test
16504,dance music5,science education5,topic_key,-1,0,test
16505,social entrepreneurship128,creative spiritual practice1,topic_key,-1,0,test
16506,new york 10019,san francisco ca 94102,city,-1,0,test
16507,chicagowoodstock,queens new york,city,-1,0,test
16508,chicago il 60661,new york ny 11231,city,-1,0,test
16509,lgbt health wellness2,social equality4,topic_key,-1,0,test
16510,chicago 60606,ste 200 san francisco,city,-1,0,test
16511,single parents of teenagers1,movie nights80,topic_key,-1,0,test
16512,memorial coliseum,philharmonie,Venue,-1,0,test
16513,new york 10023,east chicago,city,-1,0,test
16514,attorne,hr manager,preparer_info_title,-1,0,test
16515,art and fashion1,lgbt parenting1,topic_key,-1,0,test
16516,attorey at law,hr,preparer_info_title,-1,0,test
16517,chicago il 60611,new york city new york,city,-1,0,test
16518,spiritual community2,social media169,topic_key,-1,0,test
16519,attirney,para legal,preparer_info_title,-1,0,test
16520,parents of gifted children4,spiritual community2,topic_key,-1,0,test
16521,lgbt business networking1,single professionals who love the creative arts1,topic_key,-1,0,test
16522,movie makers1,technology innovation14,topic_key,-1,0,test
16523,aattorney at law,attorneyy,preparer_info_title,-1,0,test
16524,lgbt glbt families3,single parties58,topic_key,-1,0,test
16525,social networking for widows widowers5,travel industry2,topic_key,-1,0,test
16526,aattorney at law,attorney for petitioner,preparer_info_title,-1,0,test
16527,attorney for employer,attorney at alw,preparer_info_title,-1,0,test
16528,fashion 2 09,social activism4,topic_key,-1,0,test
16529,music business networking7,writing lyrics1,topic_key,-1,0,test
16530,fashion 2 09,singles dancing parties2,topic_key,-1,0,test
16531,10018 new york,chicago 60622,city,-1,0,test
16532,new york city ny 10011 8500,san francisco ca 94107,city,-1,0,test
16533,fashion and photography2,science technology engineering math6,topic_key,-1,0,test
16534,new yorksaratoga springs,los san francisco,city,-1,0,test
16535,palo alto san francisco,new yorklong islang city,city,-1,0,test
16536,rolling meadowschicago,chicago heights,city,-1,0,test
16537,new york ny 10016,chicago 60647,city,-1,0,test
16538,networking for christian professionals in business2,dance ballroom latin salsa3,topic_key,-1,0,test
16539,outdoor recreation outdoor adventures11,music festivals8,topic_key,-1,0,test
16540,attornet at law,parnter,preparer_info_title,-1,0,test
16541,san francisco ca 94103,new york usa,city,-1,0,test
16542,chicago 60607,amityville new york,city,-1,0,test
16543,travel photography61,lgbt photographers1,topic_key,-1,0,test
16544,movie making2,environmental education12,topic_key,-1,0,test
16545,brooklyn new york,chicago 60605,city,-1,0,test
16546,spiritual development18,arts63,topic_key,-1,0,test
16547,san francisco 94111,chicago river north,city,-1,0,test
16548,brooklyn new york,chicago 60646,city,-1,0,test
16549,atrorney at law,senior counsel gibney anthony glaherty llp,preparer_info_title,-1,0,test
16550,business and spirituality2,environment green kids parents moms dads1,topic_key,-1,0,test
16551,new york 10002,chicago 60640,city,-1,0,test
16552,new york ny 11231,san francisco,city,-1,0,test
16553,113 w 60th street new york ny,san francisco 94132,city,-1,0,test
16554,outdoor adventurers for women4,fashion models2,topic_key,-1,0,test
16555,art and culture7,outdoor tennis26,topic_key,-1,0,test
16556,new york city new york,san francisco ca 94108,city,-1,0,test
16557,music and parties1,dance african dance and drumming3,topic_key,-1,0,test
16558,attorney of law,president alccc inc,preparer_info_title,-1,0,test
16559,wine and food pairing94,spiritual community2,topic_key,-1,0,test
16560,new york ny,chicago,city,-1,0,test
16561,new york 10022,palo alto san francisco,city,-1,0,test
16562,chicago 60646,rolling meadowschicago,city,-1,0,test
16563,social crafting1,professional lesbians45,topic_key,-1,0,test
16564,lgbt camera club1,arts crafts show sale fairs2,topic_key,-1,0,test
16565,chicago 60640,manhattan new york city,city,-1,0,test
16566,chicagoorland park il 60462,san francisco ca 94122,city,-1,0,test
16567,fashion design,emerging fashion,topic_name,-1,0,test
16568,write2,movie classics1,topic_key,-1,0,test
16569,social sporting and cultural activities1,erotic literature1,topic_key,-1,0,test
16570,social media169,professional lesbians45,topic_key,-1,0,test
16571,fashion boutique4,writing lyrics1,topic_key,-1,0,test
16572,new york 10023,san francisco ca 94105,city,-1,0,test
16573,fashion accessory design1,parents of gifted children4,topic_key,-1,0,test
16574,atrorney at law,attorney,preparer_info_title,-1,0,test
16575,parther,attrney,preparer_info_title,-1,0,test
16576,new york 10016,chicagolake forest,city,-1,0,test
16577,new york ny 10036,chicago 60647,city,-1,0,test
16578,new york10001,chicago il 60605 1226,city,-1,0,test
16579,fashion designers5,spiritual evolution4,topic_key,-1,0,test
16580,new york 10014,chicago 60622,city,-1,0,test
16581,restaurant food services food and beverage production,minnetonka mn,organization,-1,0,test
16582,chicago heights,new york 10128,city,-1,0,test
16583,attnorney,chugh llp,preparer_info_title,-1,0,test
16584,outdoor fitness boot camp20,write2,topic_key,-1,0,test
16585,fashion 2 09,parents of biracial children2,topic_key,-1,0,test
16586,spiritual evolution4,creativity acting writing directing3,topic_key,-1,0,test
16587,fashion design85,social networking chat chew and chocolate1,topic_key,-1,0,test
16588,les new york,chicago il 60605,city,-1,0,test
16589,chicago 60623,new york ny 10010,city,-1,0,test
16590,new york,san francisco 94131,city,-1,0,test
16591,parents helping parents4,outdoor tennis26,topic_key,-1,0,test
16592,new york 10022,san francisco city,city,-1,0,test
16593,parents helping parents4,writing for pleasure1,topic_key,-1,0,test
16594,lgbt families9,fashion swap5,topic_key,-1,0,test
16595,pres,represenative,preparer_info_title,-1,0,test
16596,fashion boutique4,social moms1,topic_key,-1,0,test
16597,attnorney,employer s agent,preparer_info_title,-1,0,test
16598,san francisco ca 94114,new york usa,city,-1,0,test
16599,social social social17,parents helping parents4,topic_key,-1,0,test
16600,wine and food lovers6,singles dancing parties2,topic_key,-1,0,test
16601,chicago 60626,san francisco 94111,city,-1,0,test
16602,social crafting1,movie makers1,topic_key,-1,0,test
16603,chicago il 60649,s san francisco palo alto sa,city,-1,0,test
16604,new york ny 10026,san francisco 94127,city,-1,0,test
16605,new york11747,palo alto san francisco,city,-1,0,test
16606,new york 10020,san francisco 94121,city,-1,0,test
16607,chicago 60647,san francisco 94121,city,-1,0,test
16608,social group for girls13,education of wine1,topic_key,-1,0,test
16609,new york ny 10016,san franciscohayward,city,-1,0,test
16610,spiritual exploration1,movies in movie theaters33,topic_key,-1,0,test
16611,san francisco ca 94133,new york 10013,city,-1,0,test
16612,attornet at law,attorney of the record,preparer_info_title,-1,0,test
16613,new york 10004,greater chicago area and elsewhe,city,-1,0,test
16614,senior counsel gibney anthony and flaherty llp,attorney to ghafari associates,preparer_info_title,-1,0,test
16615,social crafting1,business education8,topic_key,-1,0,test
16616,chicago 60657,san francisco ca 94122,city,-1,0,test
16617,san francisco 94104,new yorkbrooklyn,city,-1,0,test
16618,spiritual books and philosophy1,social anxiety43,topic_key,-1,0,test
16619,rolling meadowschicago,chicago il 60640,city,-1,0,test
16620,atorney at law,agentt,preparer_info_title,-1,0,test
16621,lgbt travel2,social games4,topic_key,-1,0,test
16622,cultural diversity23,outdoor fitness230,topic_key,-1,0,test
16623,social moms1,movies in movie theatres1,topic_key,-1,0,test
16624,lgbt families san francisco1,creative spiritual practice1,topic_key,-1,0,test
16625,lgbt photographers1,socializing for 4032,topic_key,-1,0,test
16626,lgbt parenting1,dance fitness35,topic_key,-1,0,test
16627,chicago 60623,west new york,city,-1,0,test
16628,spiritual development18,professional women networking1,topic_key,-1,0,test
16629,san francisco 94127,new york 10128,city,-1,0,test
16630,social media marketing283,parents of preschoolers2,topic_key,-1,0,test
16631,parner,atty,preparer_info_title,-1,0,test
16632,networking for marketing professionals4,parents of teenagers1,topic_key,-1,0,test
16633,new yorkny,san francisco 94102,city,-1,0,test
16634,new york 10004,san francisco oakland or your ho,city,-1,0,test
16635,associate atorney,senior counsel gibney anthony glaherty llp,preparer_info_title,-1,0,test
16636,social equality4,movie screening2,topic_key,-1,0,test
16637,new york ny 10022,chicago il 60640,city,-1,0,test
16638,new york 11693,san francisco 94103,city,-1,0,test
16639,new york 10005,san francisco 94107,city,-1,0,test
16640,downtown san francisco,new york ny 10026,city,-1,0,test
16641,social get togethers for italian greyhound owners1,parents of tweens1,topic_key,-1,0,test
16642,10001 new york,san francisco ca 94133,city,-1,0,test
16643,new york ctiy,chicago 60640,city,-1,0,test
16644,social group for girls13,art photography2,topic_key,-1,0,test
16645,san francisco 94121,new york 11743,city,-1,0,test
16646,in,ia,job_info_work_state,-1,0,test
16647,new york 10005,chicago 60640,city,-1,0,test
16648,chicago 60606,san francisco ca 94115,city,-1,0,test
16649,manhattan new york,san francisco 94108,city,-1,0,test
16650,10018 new york,east chicago,city,-1,0,test
16651,new york 10011,live from san francisco,city,-1,0,test
16652,new york 10005,san franciscosequoia national pa,city,-1,0,test
16653,spiritual wellness1,social connection mentorship1,topic_key,-1,0,test
16654,new york 10024,san francisco 94110,city,-1,0,test
16655,lower east side new york,south san francisco,city,-1,0,test
16656,attorne at law,managing attorney,preparer_info_title,-1,0,test
16657,chicago il,san francisco ca 94102,city,-1,0,test
16658,new york 10016,chicago and highland park,city,-1,0,test
16659,new york 10003,san francisco 94103,city,-1,0,test
16660,lgbt business networking1,fashion and photography2,topic_key,-1,0,test
16661,new york ctiy,chicago 60602,city,-1,0,test
16662,chicago 60607,new york 10022,city,-1,0,test
16663,new york new york 10038,chicago 60647,city,-1,0,test
16664,director of immigration resources,attornay,preparer_info_title,-1,0,test
16665,new york 10005,chicago river north,city,-1,0,test
16666,assiciate attorney,senior paralegal,preparer_info_title,-1,0,test
16667,arrotney at law,case manage paralegal,preparer_info_title,-1,0,test
16668,social games4,spiritual coaching1,topic_key,-1,0,test
16669,outdoor adventurers for women4,parents of teens3,topic_key,-1,0,test
16670,lgbt rights4,movie watchers1,topic_key,-1,0,test
16671,restaurant food services food and beverage production other not classified,city of industry ca,organization,-1,0,test
16672,san francisco 94105,chicago il 60613,city,-1,0,test
16673,social intelligence1,lgbt parents9,topic_key,-1,0,test
16674,parents of biracial children2,professional photography3,topic_key,-1,0,test
16675,lgbt book club5,business networking for women7,topic_key,-1,0,test
16676,spiritual wellness1,fashion boutique4,topic_key,-1,0,test
16677,new york 10013,san francisco ca 94107,city,-1,0,test
16678,fashion illustration3,technology networking3,topic_key,-1,0,test
16679,new york 10027,san francisco ca 94109,city,-1,0,test
16680,chicago,new york ny 10024,city,-1,0,test
16681,san francisco ca 94109,new yorkny 10001,city,-1,0,test
16682,attornery,attorney at aw,preparer_info_title,-1,0,test
